student_id,department,year,gender,attendance_percentage,classes_missed,mood_score,stress_score,sleep_hours,energy_level,gpa,assignments_pending,exam_days_left,study_hours,internal_marks,lab_performance,counselor_sentiment,counselor_visits,extracurricular_hours,financial_stress,social_support,risk_level
42440,EEE,1,Female,58,26,4,4,5.2,1,6.31,10,4,6.0,93,76,Neutral,5,9.8,3,3,Medium
42441,ME,4,Female,69,26,8,9,3.2,4,5.29,4,41,0.3,42,94,Neutral,0,5.0,5,4,High
42442,IT,4,Female,98,18,3,4,5.5,10,6.64,5,6,2.3,65,82,Positive,0,7.5,4,4,Low
42443,ECE,1,Male,56,7,6,10,7.9,4,6.68,7,29,5.3,95,95,Neutral,1,1.2,2,1,Medium
42444,CE,2,Female,93,6,1,4,6.2,8,5.8,8,40,9.8,55,85,Neutral,8,6.5,1,5,Medium
42445,CE,3,Male,45,36,1,4,6.9,3,5.66,9,10,1.4,66,76,Negative,5,8.0,4,2,High
42446,ME,3,Female,96,7,7,1,8.7,6,7.39,5,49,7.1,91,76,Positive,2,8.7,5,4,Low
42447,ME,3,Male,85,23,6,10,6.5,10,8.56,4,50,7.4,62,75,Negative,1,8.4,1,2,Medium
42448,EEE,4,Female,94,13,4,9,4.6,3,5.13,4,4,9.5,64,84,Positive,2,2.3,4,1,Medium
42449,CE,2,Female,61,37,1,2,4.1,10,7.32,0,31,5.8,40,54,Negative,7,5.5,1,2,High
42450,CE,1,Female,59,16,8,5,5.2,2,9.69,4,23,7.1,52,42,Neutral,5,2.2,4,4,Low
42451,IT,3,Female,43,16,1,8,4.2,2,9.52,0,50,7.7,74,81,Negative,7,6.9,2,1,High
42452,IT,4,Female,71,9,3,10,3.9,8,8.14,7,6,2.0,82,61,Positive,0,10.5,2,5,Medium
42453,EEE,2,Female,82,24,4,5,3.2,10,6.76,0,14,7.6,72,92,Neutral,8,4.0,5,5,Low
42454,IT,3,Male,42,11,5,2,8.8,7,6.46,3,43,4.3,49,70,Positive,6,1.9,1,1,Medium
42455,ECE,2,Male,71,15,2,7,5.3,1,9.41,1,36,4.0,85,48,Positive,3,3.3,3,1,Low
42456,CE,3,Female,71,10,5,7,6.4,4,5.06,2,56,3.6,99,69,Negative,5,5.3,4,4,Medium
42457,ME,3,Female,73,22,5,3,6.1,2,5.09,6,43,9.1,56,95,Negative,5,9.2,5,4,Medium
42458,CE,4,Male,89,14,4,10,4.8,4,7.18,9,17,7.6,51,97,Positive,2,6.4,5,4,Medium
42459,CE,1,Male,51,38,7,7,8.0,4,9.71,0,26,3.0,56,73,Neutral,5,4.4,1,4,Low
42460,ECE,1,Male,61,16,9,2,3.1,2,9.69,4,6,6.4,44,78,Negative,3,0.5,1,1,Medium
42461,ME,4,Female,57,3,4,9,4.8,9,5.03,1,43,6.4,88,55,Negative,2,9.4,3,5,High
42462,ME,1,Female,45,35,8,6,7.2,6,7.02,1,56,9.5,40,67,Neutral,6,3.5,3,1,Low
42463,ME,1,Male,61,37,5,5,7.5,4,5.9,7,45,9.0,60,74,Positive,1,4.2,4,3,Medium
42464,CE,1,Female,45,0,3,10,3.1,3,5.6,1,53,5.5,88,49,Negative,8,5.6,4,5,High
42465,ECE,2,Male,58,35,3,7,6.4,6,7.28,8,7,6.7,46,54,Neutral,8,9.9,2,2,Medium
42466,ME,3,Male,65,33,7,6,5.3,7,6.42,8,8,6.7,76,58,Positive,7,5.7,1,4,Medium
42467,CSE,4,Male,53,20,9,9,6.3,8,7.46,8,34,7.6,95,58,Neutral,8,0.7,1,4,Medium
42468,ECE,2,Female,60,20,5,3,5.2,6,7.38,6,31,1.0,82,60,Positive,4,2.9,5,5,Medium
42469,CSE,4,Female,53,10,9,4,6.4,9,7.54,8,56,6.8,95,83,Neutral,3,7.6,4,3,Medium
42470,ECE,4,Female,55,27,6,5,7.4,8,7.49,7,38,0.7,61,82,Negative,0,5.0,4,5,Medium
42471,CE,2,Male,46,14,2,9,7.3,9,7.15,4,12,9.2,43,41,Negative,6,3.9,3,4,High
42472,ECE,1,Female,56,8,1,6,4.2,10,6.49,4,30,8.6,63,56,Positive,3,6.3,3,1,High
42473,ECE,3,Male,92,9,8,10,5.7,3,9.97,8,44,5.5,51,92,Negative,7,8.1,1,5,Medium
42474,CE,3,Female,64,17,10,3,5.7,2,5.25,0,25,5.5,82,54,Positive,3,2.4,3,3,Medium
42475,ME,1,Male,77,5,3,5,6.6,8,6.91,10,39,4.4,41,60,Neutral,1,0.6,2,3,Low
42476,ECE,3,Male,67,22,6,1,6.1,7,9.38,9,16,2.0,54,81,Positive,4,6.6,4,4,Medium
42477,CE,3,Female,83,15,3,10,8.9,9,8.04,5,14,1.5,58,81,Neutral,7,6.3,2,5,Medium
42478,ECE,4,Male,43,17,8,3,7.9,6,5.21,4,18,8.8,95,99,Positive,8,6.7,4,1,Medium
42479,CE,4,Female,60,12,4,6,7.4,7,5.91,5,5,4.8,67,94,Negative,7,10.0,1,4,Medium
42480,CSE,4,Male,63,0,4,5,3.6,1,5.45,0,23,2.0,42,65,Negative,2,5.3,5,5,High
42481,CE,3,Female,92,39,5,4,8.8,7,5.02,4,27,8.1,66,44,Negative,0,10.9,3,3,Medium
42482,CE,3,Male,94,2,6,5,5.2,3,5.05,6,17,4.7,58,87,Neutral,3,2.5,1,1,Medium
42483,ECE,4,Male,97,37,9,3,7.5,7,7.5,8,58,3.7,57,61,Positive,3,6.3,5,1,Low
42484,ME,2,Female,59,0,7,7,3.2,8,8.52,6,60,7.8,53,67,Positive,4,1.5,5,1,Medium
42485,CE,4,Female,78,18,3,9,5.8,5,9.78,0,34,7.4,90,66,Neutral,1,1.0,1,4,Medium
42486,ECE,3,Female,57,29,3,4,6.4,9,9.16,0,3,5.2,93,91,Positive,0,1.2,1,1,Medium
42487,CE,2,Female,90,23,5,10,5.6,1,6.55,5,6,8.6,95,94,Neutral,0,10.7,2,2,Low
42488,IT,4,Male,90,21,8,7,5.0,3,6.83,5,55,0.1,48,99,Positive,0,8.3,3,5,Low
42489,EEE,3,Female,51,3,2,8,7.9,6,9.7,7,57,9.3,63,76,Negative,5,7.6,5,5,High
42490,IT,4,Male,89,28,10,8,6.2,5,6.77,5,50,2.8,71,70,Neutral,8,0.9,2,5,Low
42491,ME,4,Female,62,36,3,8,3.6,2,5.54,1,49,2.4,64,68,Positive,5,0.9,1,4,High
42492,CE,1,Female,56,0,6,6,4.7,4,5.25,6,43,6.3,82,92,Positive,1,6.1,4,5,Medium
42493,ECE,1,Male,81,13,3,6,8.0,3,9.58,7,15,5.2,63,85,Neutral,7,5.8,4,3,Medium
42494,CE,1,Female,71,38,4,4,4.7,4,6.53,7,26,5.8,67,43,Negative,2,9.6,5,1,Medium
42495,CE,3,Male,68,9,2,4,4.6,5,9.94,0,30,1.2,80,90,Negative,1,0.6,4,1,High
42496,IT,2,Male,77,29,3,6,8.1,4,5.65,3,8,1.0,58,53,Neutral,4,10.4,4,1,Medium
42497,CSE,1,Male,57,21,8,6,5.3,2,6.44,4,30,7.7,41,80,Negative,7,3.3,5,3,Medium
42498,IT,3,Female,45,18,2,7,7.4,3,9.96,9,11,1.2,85,86,Negative,8,10.8,2,5,Medium
42499,EEE,2,Female,53,8,8,1,5.7,9,9.15,9,4,3.4,80,80,Positive,8,4.0,5,5,Medium
42500,EEE,1,Female,57,23,8,9,3.7,5,7.44,2,59,0.3,57,68,Neutral,0,11.6,3,2,Medium
42501,ECE,4,Female,51,14,7,9,4.6,3,6.03,8,40,8.8,50,100,Negative,8,7.2,1,1,High
42502,CSE,4,Male,81,4,10,10,7.0,4,6.37,4,60,0.1,53,66,Negative,1,11.0,2,3,Medium
42503,ECE,1,Male,88,8,3,6,6.6,3,7.13,2,0,0.1,89,64,Negative,6,6.6,1,1,Medium
42504,IT,4,Female,95,25,6,7,4.0,1,9.66,9,30,4.7,79,43,Negative,6,6.7,2,1,Medium
42505,ECE,3,Female,55,23,7,5,4.6,5,6.64,8,55,1.4,58,62,Neutral,0,1.9,3,5,Medium
42506,CSE,3,Female,65,38,3,3,4.5,9,7.18,9,53,2.0,66,87,Neutral,1,3.9,4,5,Medium
42507,CE,4,Male,46,28,9,10,8.5,9,7.04,0,22,9.8,46,69,Neutral,3,7.4,3,5,Medium
42508,CSE,3,Male,50,35,1,1,4.0,2,6.43,10,3,5.3,91,89,Negative,2,0.4,4,1,High
42509,ECE,4,Male,67,38,4,2,5.6,4,5.72,3,47,1.2,71,60,Neutral,8,7.0,3,5,Medium
42510,CE,4,Male,67,22,4,1,7.6,2,9.23,5,50,9.4,97,83,Neutral,6,6.2,4,4,Low
42511,ECE,3,Male,53,30,4,9,7.5,8,5.82,6,59,8.2,99,82,Positive,4,1.4,1,5,Medium
42512,ECE,3,Male,57,27,4,9,5.5,5,5.09,6,56,0.1,47,60,Positive,4,7.5,5,5,High
42513,IT,2,Female,94,21,10,1,5.5,7,6.19,1,54,6.0,93,80,Positive,8,10.5,4,1,Medium
42514,ECE,3,Female,68,2,10,1,6.8,5,7.11,3,59,3.3,52,46,Neutral,6,0.5,5,2,Medium
42515,ME,4,Female,51,1,7,7,4.4,2,9.92,6,38,7.5,48,79,Positive,7,3.0,4,2,Medium
42516,ME,3,Female,90,0,5,3,5.0,5,5.62,5,22,9.0,67,81,Negative,2,6.3,5,1,Medium
42517,CSE,2,Male,62,11,10,5,5.6,9,7.05,6,36,2.2,80,44,Neutral,0,9.3,5,5,Medium
42518,CSE,4,Female,93,32,2,10,7.4,10,6.11,0,3,1.6,56,78,Negative,0,5.8,3,4,High
42519,EEE,3,Male,54,28,1,8,7.5,9,7.94,4,1,9.9,51,75,Negative,8,4.4,4,5,High
42520,CSE,4,Female,82,36,5,3,5.8,5,5.37,10,30,5.6,44,54,Positive,0,0.3,1,2,Medium
42521,CSE,4,Male,73,14,9,6,5.1,8,7.64,8,32,2.0,60,98,Neutral,1,8.2,2,5,Low
42522,CE,2,Female,56,26,5,2,3.6,7,9.56,9,21,1.5,57,81,Neutral,8,7.0,5,1,Medium
42523,CE,1,Female,88,28,8,8,3.6,1,5.12,0,8,0.5,81,100,Negative,7,3.9,3,3,Medium
42524,CE,4,Male,62,36,8,1,4.6,10,5.62,8,7,3.1,95,80,Neutral,0,11.3,1,1,Medium
42525,EEE,3,Male,52,33,7,1,5.7,5,9.4,9,41,0.6,98,88,Neutral,0,1.4,2,4,Low
42526,CSE,2,Female,64,32,7,6,4.8,5,5.78,5,22,9.1,91,49,Positive,3,6.8,4,4,Medium
42527,CE,2,Female,91,12,3,4,3.5,5,7.4,10,53,2.6,59,70,Neutral,0,6.7,1,5,Medium
42528,ECE,3,Male,87,19,9,7,8.9,3,6.77,4,59,0.9,71,53,Negative,5,9.5,1,2,Low
42529,ME,2,Female,46,36,4,4,8.3,4,7.22,8,42,4.0,62,86,Positive,5,0.9,2,5,Low
42530,IT,4,Female,80,20,10,8,3.9,6,6.21,2,44,6.4,50,40,Neutral,6,5.0,4,2,Medium
42531,EEE,3,Male,40,40,3,9,8.1,4,5.07,5,30,6.0,40,59,Neutral,6,0.4,2,3,High
42532,ME,2,Female,93,31,10,8,4.4,4,6.04,9,41,0.7,83,54,Neutral,2,9.6,5,4,Medium
42533,IT,2,Male,61,3,7,7,7.9,10,7.19,4,13,5.4,83,46,Negative,2,0.5,1,1,Medium
42534,CSE,4,Female,66,39,5,7,4.3,6,8.63,4,25,2.6,66,51,Negative,6,7.2,1,3,Medium
42535,ME,3,Female,83,36,8,7,6.3,1,9.09,9,1,0.2,70,41,Positive,2,7.0,1,4,Low
42536,CE,2,Female,59,17,4,2,6.2,1,6.93,4,31,7.1,59,55,Negative,1,11.4,2,2,Medium
42537,EEE,2,Male,62,7,7,8,8.4,1,7.62,0,38,6.2,72,63,Neutral,2,8.0,1,3,Medium
42538,CSE,2,Female,70,36,2,7,6.1,5,9.99,7,58,6.7,84,42,Positive,8,3.7,3,2,Medium
42539,ME,3,Female,45,24,4,1,7.2,1,7.51,5,51,9.3,59,54,Negative,1,0.4,3,1,Medium
42540,CE,3,Female,66,12,1,7,4.3,2,6.87,5,15,7.4,58,54,Neutral,0,4.9,5,2,Medium
42541,EEE,1,Male,87,20,9,8,4.8,9,5.66,3,30,7.3,86,68,Positive,3,10.6,3,3,Medium
42542,CE,1,Male,89,13,4,3,5.3,3,5.12,1,46,4.2,95,58,Negative,7,4.4,1,2,Medium
42543,ME,4,Female,43,19,5,2,5.7,8,7.79,9,59,2.4,66,61,Negative,6,3.2,3,5,Medium
42544,EEE,3,Male,41,24,8,5,7.1,2,5.03,0,8,4.3,49,86,Negative,3,3.4,2,5,Medium
42545,ECE,1,Male,55,3,1,5,3.5,3,7.29,5,12,2.8,80,95,Negative,1,6.5,3,5,Medium
42546,ME,1,Female,57,6,3,8,4.1,2,5.41,7,17,1.4,56,80,Neutral,2,7.4,5,4,High
42547,CE,2,Female,88,1,7,9,8.4,7,9.21,6,2,6.8,48,62,Negative,4,7.0,2,4,Medium
42548,ME,1,Male,95,34,6,10,3.4,6,8.59,3,39,0.7,61,88,Negative,7,2.5,1,3,Medium
42549,ME,2,Female,80,6,2,10,3.4,9,5.74,5,32,7.8,62,80,Neutral,4,2.5,1,2,High
42550,EEE,1,Female,91,18,6,6,7.4,1,9.14,9,21,3.6,76,86,Neutral,1,0.0,3,5,Low
42551,CSE,3,Female,71,13,6,9,5.5,9,7.39,2,19,1.2,61,79,Negative,6,4.5,5,2,Medium
42552,ME,3,Female,63,11,9,9,7.2,6,5.74,8,56,1.3,73,94,Negative,8,10.9,3,4,High
42553,EEE,2,Male,96,32,10,6,5.3,5,8.86,8,37,8.2,83,62,Negative,8,2.1,5,4,Medium
42554,IT,4,Male,67,30,4,9,3.5,6,7.25,6,58,5.0,85,91,Negative,1,6.9,4,1,High
42555,EEE,1,Female,47,11,5,2,4.6,10,5.04,7,18,6.0,95,49,Positive,2,4.1,5,4,Medium
42556,ECE,1,Female,61,33,8,9,4.6,6,7.41,2,41,2.4,43,63,Negative,6,10.5,2,4,Medium
42557,CSE,1,Male,58,10,4,1,8.9,3,8.66,8,4,8.1,45,93,Neutral,0,4.6,1,1,Medium
42558,ME,2,Female,61,7,1,8,4.3,5,5.87,4,3,2.9,49,98,Neutral,0,5.0,5,5,High
42559,CE,2,Male,44,8,4,2,6.8,4,6.06,1,49,1.3,56,72,Positive,2,1.7,3,1,Medium
42560,ECE,2,Female,83,26,2,1,5.4,2,9.39,2,21,2.3,53,54,Negative,7,4.3,3,1,Medium
42561,ME,3,Male,86,22,5,7,5.6,7,5.62,10,29,1.9,49,77,Positive,1,4.8,2,2,Medium
42562,CSE,1,Female,80,23,2,1,8.4,9,7.55,8,33,0.9,74,62,Neutral,8,2.6,3,1,Medium
42563,IT,4,Male,85,31,1,7,5.2,8,6.2,3,34,4.2,62,88,Positive,4,6.5,2,1,Medium
42564,CSE,3,Female,67,4,10,8,8.8,8,8.09,4,50,2.5,88,61,Negative,0,4.0,1,1,Medium
42565,ME,4,Male,76,5,10,7,7.5,2,5.01,8,23,2.2,89,95,Neutral,3,6.6,1,3,Low
42566,ECE,1,Female,72,8,7,4,7.1,3,5.29,5,60,1.2,48,43,Negative,3,11.2,2,2,Medium
42567,ECE,2,Female,74,36,4,7,6.4,8,6.11,3,18,6.6,82,93,Neutral,7,11.4,4,1,Medium
42568,ME,1,Male,44,38,2,6,4.9,6,7.64,6,39,0.4,62,94,Neutral,2,2.3,5,1,High
42569,ME,4,Male,43,15,7,10,8.3,6,8.71,4,59,2.7,71,78,Negative,4,1.4,1,5,Medium
42570,IT,4,Female,91,14,10,9,6.7,10,7.42,2,54,7.5,76,64,Negative,7,11.2,4,1,Medium
42571,IT,2,Female,69,30,4,1,8.3,10,7.13,3,13,7.8,89,58,Neutral,7,0.5,4,3,Low
42572,CSE,1,Male,75,14,4,8,7.4,4,9.1,3,58,1.5,94,55,Positive,7,7.6,1,1,Low
42573,CSE,4,Male,67,28,6,9,6.4,9,6.32,4,60,9.0,84,50,Positive,4,9.0,3,1,Medium
42574,IT,1,Female,69,15,8,10,7.4,7,6.19,1,3,4.0,91,70,Positive,3,4.2,5,2,High
42575,IT,3,Female,100,35,1,3,8.9,2,9.36,7,28,0.3,50,90,Negative,7,2.5,2,3,Medium
42576,IT,4,Female,75,21,5,4,5.3,4,6.75,2,7,3.0,46,59,Negative,1,2.9,3,1,Low
42577,ME,2,Female,80,34,4,7,7.5,1,6.65,6,15,4.0,69,76,Negative,2,0.1,1,2,Medium
42578,EEE,1,Male,66,21,6,4,8.6,3,9.14,6,30,0.8,86,48,Negative,0,10.4,4,3,Medium
42579,ECE,4,Male,80,7,9,3,4.4,7,8.31,8,59,7.3,69,53,Positive,5,1.5,4,1,Medium
42580,CSE,1,Female,43,33,8,7,7.8,6,5.13,9,2,6.9,50,92,Positive,5,3.4,4,1,Medium
42581,ME,4,Male,96,35,4,7,5.9,4,7.04,4,49,4.6,72,73,Neutral,8,1.7,5,4,Low
42582,ME,4,Male,67,37,10,5,3.3,8,6.93,10,44,0.8,65,95,Neutral,6,6.7,2,2,Medium
42583,ME,1,Female,66,31,9,2,5.6,8,8.12,6,44,3.6,90,57,Negative,8,9.1,2,3,Medium
42584,ME,4,Male,97,26,3,4,8.9,6,5.9,3,45,9.0,86,64,Positive,1,11.6,3,5,Medium
42585,IT,4,Male,90,33,6,6,4.2,8,8.56,2,30,9.9,85,85,Neutral,7,6.1,5,4,Low
42586,IT,4,Male,91,6,8,1,4.9,1,8.92,0,14,3.6,54,44,Neutral,0,7.6,5,5,Low
42587,CSE,4,Female,48,27,10,2,7.4,8,6.81,2,13,6.1,52,90,Positive,0,9.6,5,1,Medium
42588,CE,4,Female,60,30,10,3,3.9,4,8.6,10,26,1.5,82,67,Neutral,0,5.3,3,1,Medium
42589,ME,3,Male,60,17,7,4,6.4,4,9.05,9,17,8.1,45,91,Positive,6,5.6,3,4,Low
42590,ECE,1,Male,99,9,7,5,5.9,5,6.97,2,52,9.3,50,98,Negative,5,4.6,1,3,Low
42591,CE,1,Male,98,38,7,8,3.5,3,8.29,7,52,2.4,93,100,Positive,5,10.4,4,5,Medium
42592,IT,3,Male,90,3,8,4,5.8,10,6.53,1,16,8.0,42,61,Neutral,1,5.7,4,1,Low
42593,ECE,2,Male,46,26,10,10,9.0,7,6.49,2,39,1.1,69,51,Negative,0,0.7,4,5,High
42594,ECE,4,Male,44,18,7,7,3.4,5,6.2,3,45,4.4,56,50,Positive,6,8.2,2,1,Medium
42595,ECE,2,Male,59,4,7,5,8.1,7,7.01,5,1,2.9,43,62,Negative,8,7.3,5,4,Medium
42596,CE,4,Female,53,30,3,4,4.6,2,7.95,8,10,2.6,54,81,Negative,2,11.0,1,3,High
42597,EEE,1,Female,71,23,10,1,5.8,9,5.32,9,33,8.3,89,55,Positive,0,7.7,4,1,Medium
42598,ECE,4,Male,96,1,6,7,8.8,2,6.63,9,46,0.4,48,70,Neutral,1,9.2,1,5,Low
42599,CSE,3,Female,66,17,10,7,5.7,10,5.32,6,24,2.4,75,53,Neutral,7,7.3,5,5,Medium
42600,ME,2,Male,93,24,9,5,4.6,8,6.05,1,17,0.3,62,57,Neutral,5,0.9,2,4,Low
42601,ME,4,Female,72,40,2,6,4.7,6,5.54,5,23,3.7,88,83,Negative,7,9.1,1,5,Medium
42602,CSE,4,Female,99,16,8,4,4.1,7,7.11,0,33,1.9,92,100,Negative,8,8.6,5,3,Medium
42603,IT,3,Female,98,33,3,1,3.7,6,8.47,9,17,8.6,69,91,Neutral,5,11.8,1,4,Medium
42604,CE,3,Female,43,26,8,5,8.0,8,7.41,2,18,9.5,53,85,Positive,8,10.2,1,3,Low
42605,CE,3,Male,57,36,6,2,3.0,2,9.86,5,9,0.7,61,100,Positive,1,8.7,5,1,Medium
42606,CSE,1,Male,75,31,3,7,8.8,2,9.86,7,45,8.0,64,100,Negative,5,0.0,4,5,Medium
42607,ECE,4,Male,44,27,5,6,7.4,10,5.97,8,16,0.4,45,90,Neutral,0,0.9,5,2,Medium
42608,ECE,2,Male,87,34,9,7,8.2,4,6.19,3,45,5.2,44,40,Positive,0,0.2,1,3,Low
42609,CE,4,Female,79,35,4,8,5.0,1,8.53,8,51,3.6,59,73,Positive,3,1.6,5,1,Medium
42610,ECE,1,Male,97,30,1,7,7.5,3,5.25,10,16,5.3,68,72,Neutral,2,4.3,2,5,Medium
42611,ME,1,Female,72,13,8,8,8.0,2,6.51,2,25,6.9,87,94,Negative,3,9.9,2,5,Medium
42612,ECE,2,Female,73,15,5,8,4.1,10,8.66,0,32,1.0,84,77,Positive,0,10.3,5,5,Medium
42613,ME,3,Male,50,8,8,3,7.7,9,8.66,2,46,2.5,48,44,Positive,2,2.8,5,1,Medium
42614,CE,2,Female,96,2,7,5,3.0,6,9.27,10,2,2.3,72,43,Negative,3,8.0,4,4,Medium
42615,CE,4,Female,94,14,8,1,8.9,7,8.14,5,43,9.1,44,56,Neutral,6,8.1,2,4,Low
42616,EEE,4,Male,56,32,6,8,6.1,1,7.31,1,13,0.1,79,51,Negative,6,0.1,2,4,Medium
42617,CSE,2,Male,89,19,1,6,4.5,7,6.13,7,18,7.1,75,95,Neutral,3,10.2,1,1,Medium
42618,ME,3,Female,91,13,1,10,5.5,8,9.38,4,10,8.3,48,60,Neutral,0,10.9,4,2,Medium
42619,EEE,3,Female,41,34,7,7,4.1,3,7.61,9,38,7.4,92,83,Neutral,2,11.1,2,2,Medium
42620,IT,2,Female,62,24,8,2,4.6,8,7.92,4,35,8.0,82,71,Positive,7,10.6,1,4,Low
42621,ECE,4,Male,53,19,7,3,5.2,8,5.57,6,2,1.8,46,45,Positive,3,4.8,1,1,Medium
42622,CSE,3,Female,82,39,3,6,7.7,3,8.0,8,15,2.7,88,95,Negative,6,11.0,5,2,Medium
42623,IT,2,Female,60,16,1,9,8.5,10,9.5,1,25,8.6,56,47,Negative,1,10.4,1,2,High
42624,EEE,2,Male,54,8,9,7,5.5,2,7.34,5,30,6.4,81,73,Neutral,7,3.0,4,1,Medium
42625,ME,3,Male,61,40,10,7,3.7,7,6.14,4,36,4.5,89,79,Positive,0,1.9,2,3,Medium
42626,CSE,2,Female,79,38,1,9,6.0,10,9.2,1,28,9.7,79,48,Negative,4,7.2,1,5,Medium
42627,CE,2,Female,100,9,2,4,7.3,6,8.29,9,1,2.4,66,86,Positive,2,0.6,4,2,Medium
42628,ECE,4,Male,86,21,4,1,4.1,4,7.93,3,57,9.7,90,40,Positive,1,3.4,5,5,Low
42629,IT,2,Male,51,15,5,4,7.0,3,7.07,5,2,9.4,42,85,Positive,7,10.8,5,5,Low
42630,IT,3,Female,67,9,10,7,8.8,6,5.45,8,35,7.9,66,94,Neutral,5,10.0,1,5,Medium
42631,ECE,1,Female,87,11,8,2,4.6,4,7.2,4,5,6.9,56,95,Positive,0,1.0,1,1,Low
42632,ME,1,Female,83,29,8,6,7.2,4,7.74,5,20,4.3,68,78,Positive,0,8.1,5,5,Low
42633,CE,4,Male,52,16,8,6,3.6,7,9.1,5,28,1.0,68,100,Neutral,2,11.8,4,5,Medium
42634,EEE,2,Female,62,38,3,2,8.0,5,7.17,10,4,8.2,80,48,Neutral,4,7.0,3,3,Medium
42635,ME,1,Female,61,21,9,7,6.5,10,5.97,5,13,6.6,77,87,Negative,4,4.6,2,3,Medium
42636,ECE,3,Male,95,39,6,8,8.4,2,8.15,2,46,8.3,96,82,Positive,4,2.7,5,4,Low
42637,IT,2,Female,63,25,1,9,6.8,8,5.48,7,13,2.2,49,95,Positive,0,4.3,5,4,High
42638,IT,2,Female,87,35,1,10,4.0,6,9.7,1,10,4.4,81,82,Negative,1,7.0,4,2,High
42639,IT,3,Male,70,15,1,1,4.6,8,5.71,8,11,2.5,83,67,Negative,7,6.7,3,4,High
42640,EEE,4,Female,60,23,5,4,4.5,5,8.22,8,24,3.7,43,78,Negative,2,0.5,1,5,Medium
42641,ECE,3,Male,60,20,6,4,8.6,7,8.15,2,54,3.6,71,53,Neutral,4,9.3,3,5,Low
42642,ECE,1,Male,78,6,3,6,8.0,8,8.62,4,57,4.1,60,43,Positive,3,9.0,5,1,Medium
42643,ECE,3,Female,77,10,3,5,7.7,6,8.92,4,25,5.3,89,75,Negative,0,4.5,1,3,Medium
42644,EEE,2,Male,42,19,6,10,3.4,8,9.95,1,1,0.9,58,54,Neutral,8,8.6,3,1,Medium
42645,IT,1,Male,69,25,10,9,5.2,6,9.41,6,28,7.7,55,55,Neutral,3,11.5,2,5,Medium
42646,ME,1,Female,55,33,3,2,8.5,4,6.64,5,29,0.8,87,77,Positive,4,5.0,2,5,Medium
42647,IT,3,Female,56,2,5,10,8.7,9,6.23,2,19,1.7,77,83,Negative,7,2.2,1,3,High
42648,CE,1,Female,81,14,1,6,7.3,1,9.71,7,22,4.9,87,71,Positive,7,9.0,2,4,Low
42649,CSE,3,Female,77,3,5,1,7.2,8,5.79,2,20,9.3,47,76,Positive,4,11.5,4,1,Medium
42650,CSE,3,Male,99,37,5,9,6.1,1,7.81,6,13,5.8,40,73,Neutral,3,9.1,5,4,Medium
42651,EEE,2,Male,44,9,1,5,4.8,6,6.12,3,23,0.5,78,70,Positive,0,10.4,4,2,High
42652,IT,4,Male,58,36,1,9,5.3,6,7.09,7,56,5.2,70,49,Neutral,2,10.4,4,5,High
42653,CSE,1,Female,99,13,2,10,4.2,4,8.23,4,12,0.0,62,66,Positive,6,2.6,4,2,Medium
42654,ME,3,Female,40,14,1,4,3.8,5,5.44,9,16,8.9,46,71,Positive,6,9.9,5,1,High
42655,ME,2,Male,52,10,6,9,8.7,7,8.41,0,7,5.9,47,63,Negative,2,6.6,1,3,Medium
42656,IT,4,Male,78,16,2,5,6.3,10,8.18,8,48,8.0,57,70,Negative,7,6.9,4,5,Medium
42657,CE,2,Male,70,31,7,7,7.9,10,5.19,4,59,6.6,73,61,Neutral,0,6.5,1,5,Low
42658,CSE,2,Female,45,2,10,5,7.7,4,7.44,4,31,4.3,87,82,Neutral,7,8.2,5,5,Low
42659,CE,2,Female,100,10,7,4,5.7,6,5.26,4,56,9.2,78,68,Negative,7,3.1,2,1,Medium
42660,EEE,4,Female,82,7,10,4,3.8,9,6.47,2,10,8.4,43,96,Positive,6,10.0,1,3,Low
42661,CE,2,Male,79,32,5,9,6.1,2,6.15,8,33,9.8,78,64,Positive,2,3.2,3,5,Medium
42662,EEE,1,Male,48,36,4,5,6.9,2,9.32,3,50,7.5,60,53,Neutral,1,9.6,4,3,Low
42663,IT,1,Male,75,29,7,10,7.7,4,6.59,3,20,9.6,77,50,Neutral,7,7.7,5,2,Medium
42664,CSE,3,Male,97,23,8,5,6.3,4,8.58,2,45,4.6,53,82,Neutral,0,5.0,4,2,Low
42665,ME,2,Female,76,33,6,5,5.6,9,6.77,10,46,6.0,72,88,Negative,4,9.3,5,2,Medium
42666,CE,2,Male,59,28,9,6,7.4,2,6.96,5,2,6.0,57,42,Positive,1,7.1,3,5,Low
42667,CE,1,Female,80,29,4,1,5.9,6,6.79,6,40,1.0,69,40,Positive,0,0.2,1,2,Low
42668,EEE,2,Female,45,37,8,8,5.2,9,8.34,3,54,8.3,42,41,Negative,7,10.3,5,3,Medium
42669,CE,1,Male,100,16,3,1,5.5,5,6.38,8,51,4.6,80,93,Positive,4,5.3,4,2,Medium
42670,EEE,3,Female,95,10,9,4,5.3,4,9.93,4,7,3.0,76,80,Neutral,8,6.9,3,1,Low
42671,ME,3,Male,51,6,7,1,4.9,9,5.87,6,1,6.0,74,44,Negative,6,4.3,5,3,High
42672,CSE,2,Female,80,27,10,1,3.5,3,7.95,9,41,4.8,88,98,Negative,1,6.6,5,1,Medium
42673,CSE,4,Female,65,39,1,7,3.1,9,8.5,1,17,2.5,86,50,Negative,6,10.4,2,2,High
